date,location,setlist
N/A,N/A,
N/A,N/A,
2024-06-23T18:00:00-04:00,N/A,
2024-06-23T18:00:00-04:00,Red Rocks Amphitheatre,"I: 1For What It’s Worth, 2Holden Oversoul, 3Action Man, 4Papa’s Home, 5We Walk Each Other Home, 6Junior, 7Vacation, 8Small Town, 9Little By Little, 10Flat Foot Flewzy, 1Don’t Be Denied, 2Space Wrangler, 3Blue Carousel, 4I Walk On Guilded Splinters, 5Machine, 6Barstools and Dreamers, 7Coconut, 8Saint Ex, 9Ride Me High, 10Blue Indian, 11Lawyers Guns And Money, 1Life as a Tree, 2Pigeons, 3Postcard
II: 1Don’t Be Denied, 2Space Wrangler, 3Blue Carousel, 4I Walk On Guilded Splinters, 5Machine, 6Barstools and Dreamers, 7Coconut, 8Saint Ex, 9Ride Me High, 10Blue Indian, 11Lawyers Guns And Money, 1Life as a Tree, 2Pigeons, 3Postcard
E: 1Life as a Tree, 2Pigeons, 3Postcard"
2024-06-23T18:00:00-04:00,Red Rocks Amphitheatre,"I: 1For What It’s Worth, 2Holden Oversoul, 3Action Man, 4Papa’s Home, 5We Walk Each Other Home, 6Junior, 7Vacation, 8Small Town, 9Little By Little, 10Flat Foot Flewzy, 1Don’t Be Denied, 2Space Wrangler, 3Blue Carousel, 4I Walk On Guilded Splinters, 5Machine, 6Barstools and Dreamers, 7Coconut, 8Saint Ex, 9Ride Me High, 10Blue Indian, 11Lawyers Guns And Money, 1Life as a Tree, 2Pigeons, 3Postcard
II: 1Don’t Be Denied, 2Space Wrangler, 3Blue Carousel, 4I Walk On Guilded Splinters, 5Machine, 6Barstools and Dreamers, 7Coconut, 8Saint Ex, 9Ride Me High, 10Blue Indian, 11Lawyers Guns And Money, 1Life as a Tree, 2Pigeons, 3Postcard
E: 1Life as a Tree, 2Pigeons, 3Postcard"
2024-06-23T18:00:00-04:00,Red Rocks Amphitheatre,"I: 1For What It’s Worth, 2Holden Oversoul, 3Action Man, 4Papa’s Home, 5We Walk Each Other Home, 6Junior, 7Vacation, 8Small Town, 9Little By Little, 10Flat Foot Flewzy, 1Don’t Be Denied, 2Space Wrangler, 3Blue Carousel, 4I Walk On Guilded Splinters, 5Machine, 6Barstools and Dreamers, 7Coconut, 8Saint Ex, 9Ride Me High, 10Blue Indian, 11Lawyers Guns And Money, 1Life as a Tree, 2Pigeons, 3Postcard
II: 1Don’t Be Denied, 2Space Wrangler, 3Blue Carousel, 4I Walk On Guilded Splinters, 5Machine, 6Barstools and Dreamers, 7Coconut, 8Saint Ex, 9Ride Me High, 10Blue Indian, 11Lawyers Guns And Money, 1Life as a Tree, 2Pigeons, 3Postcard
E: 1Life as a Tree, 2Pigeons, 3Postcard"
2024-06-22T19:00:00-04:00,Red Rocks Amphitheatre,"I: 1Little Lilly, 2Blackout Blues, 3Better Off, 4B of D, 5Old Neighborhood, 6Makes Sense To Me, 7Tackle Box Hero, 8Ribs and Whiskey, 9The Take Out, 10There is a Time, 11Porch Song, 1Radio Child, 2Trashy, 3Pleas, 4Fishwater, 5Bust it Big, 6Fishwater, 7Mercy, 8Cosmic Confidante, 9Airplane, 10Climb To Safety, 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature
II: 1Radio Child, 2Trashy, 3Pleas, 4Fishwater, 5Bust it Big, 6Fishwater, 7Mercy, 8Cosmic Confidante, 9Airplane, 10Climb To Safety, 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature
E: 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature"
2024-06-22T19:00:00-04:00,Red Rocks Amphitheatre,"I: 1Little Lilly, 2Blackout Blues, 3Better Off, 4B of D, 5Old Neighborhood, 6Makes Sense To Me, 7Tackle Box Hero, 8Ribs and Whiskey, 9The Take Out, 10There is a Time, 11Porch Song, 1Radio Child, 2Trashy, 3Pleas, 4Fishwater, 5Bust it Big, 6Fishwater, 7Mercy, 8Cosmic Confidante, 9Airplane, 10Climb To Safety, 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature
II: 1Radio Child, 2Trashy, 3Pleas, 4Fishwater, 5Bust it Big, 6Fishwater, 7Mercy, 8Cosmic Confidante, 9Airplane, 10Climb To Safety, 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature
E: 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature"
2024-06-22T19:00:00-04:00,Red Rocks Amphitheatre,"I: 1Little Lilly, 2Blackout Blues, 3Better Off, 4B of D, 5Old Neighborhood, 6Makes Sense To Me, 7Tackle Box Hero, 8Ribs and Whiskey, 9The Take Out, 10There is a Time, 11Porch Song, 1Radio Child, 2Trashy, 3Pleas, 4Fishwater, 5Bust it Big, 6Fishwater, 7Mercy, 8Cosmic Confidante, 9Airplane, 10Climb To Safety, 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature
II: 1Radio Child, 2Trashy, 3Pleas, 4Fishwater, 5Bust it Big, 6Fishwater, 7Mercy, 8Cosmic Confidante, 9Airplane, 10Climb To Safety, 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature
E: 1Honky Red, 2Keep Me In Your Heart, 3No Sugar Tonight / New Mother Nature"
2024-06-21T19:00:00-04:00,Red Rocks Amphitheatre,"I: 1Mr. Soul, 2Ain’t Life Grand, 3Up All Night, 4I’m Not Alone, 5Goodpeople, 6Dark Bar, 7Goodpeople, 8Thought Sausage, 9King Baby, 10Love Tractor, 1Red Hot Mama, 2Bear’s Gone Fishin’, 3Blight, 4Driving Song, 5Greta, 6You Got Yours, 7Tie Your Shoes, 8Drums, 9Party at Your Mama’s House, 10Driving Song, 11Down, 12Halloween Face, 1Rebirtha, 2One Arm Steve, 3Expiration Day
II: 1Red Hot Mama, 2Bear’s Gone Fishin’, 3Blight, 4Driving Song, 5Greta, 6You Got Yours, 7Tie Your Shoes, 8Drums, 9Party at Your Mama’s House, 10Driving Song, 11Down, 12Halloween Face, 1Rebirtha, 2One Arm Steve, 3Expiration Day
E: 1Rebirtha, 2One Arm Steve, 3Expiration Day"
2024-06-21T19:00:00-04:00,Red Rocks Amphitheatre,"I: 1Mr. Soul, 2Ain’t Life Grand, 3Up All Night, 4I’m Not Alone, 5Goodpeople, 6Dark Bar, 7Goodpeople, 8Thought Sausage, 9King Baby, 10Love Tractor, 1Red Hot Mama, 2Bear’s Gone Fishin’, 3Blight, 4Driving Song, 5Greta, 6You Got Yours, 7Tie Your Shoes, 8Drums, 9Party at Your Mama’s House, 10Driving Song, 11Down, 12Halloween Face, 1Rebirtha, 2One Arm Steve, 3Expiration Day
II: 1Red Hot Mama, 2Bear’s Gone Fishin’, 3Blight, 4Driving Song, 5Greta, 6You Got Yours, 7Tie Your Shoes, 8Drums, 9Party at Your Mama’s House, 10Driving Song, 11Down, 12Halloween Face, 1Rebirtha, 2One Arm Steve, 3Expiration Day
E: 1Rebirtha, 2One Arm Steve, 3Expiration Day"
2024-06-21T19:00:00-04:00,Red Rocks Amphitheatre,"I: 1Mr. Soul, 2Ain’t Life Grand, 3Up All Night, 4I’m Not Alone, 5Goodpeople, 6Dark Bar, 7Goodpeople, 8Thought Sausage, 9King Baby, 10Love Tractor, 1Red Hot Mama, 2Bear’s Gone Fishin’, 3Blight, 4Driving Song, 5Greta, 6You Got Yours, 7Tie Your Shoes, 8Drums, 9Party at Your Mama’s House, 10Driving Song, 11Down, 12Halloween Face, 1Rebirtha, 2One Arm Steve, 3Expiration Day
II: 1Red Hot Mama, 2Bear’s Gone Fishin’, 3Blight, 4Driving Song, 5Greta, 6You Got Yours, 7Tie Your Shoes, 8Drums, 9Party at Your Mama’s House, 10Driving Song, 11Down, 12Halloween Face, 1Rebirtha, 2One Arm Steve, 3Expiration Day
E: 1Rebirtha, 2One Arm Steve, 3Expiration Day"
2024-06-20T19:30:00-04:00,Empower Field at Mile High,": 1Little By Little, 2Tall Boy, 3Surprise Valley, 4We Walk Each Other Home, 5All Time Low, 6Chilly Water"
2024-06-20T19:30:00-04:00,Empower Field at Mile High,": 1Little By Little, 2Tall Boy, 3Surprise Valley, 4We Walk Each Other Home, 5All Time Low, 6Chilly Water"
2024-06-20T19:30:00-04:00,Empower Field at Mile High,": 1Little By Little, 2Tall Boy, 3Surprise Valley, 4We Walk Each Other Home, 5All Time Low, 6Chilly Water"
2024-05-25T20:00:00-04:00,Radians Amphitheater at Memphis Botanic Garden,"1: 1Rock, 2Tail Dragger, 3Little Kin, 4Big Wooly Mammoth, 5Bust it Big, 6Dream Song, 7Pilgrims, 8Halloween Face, 1Disco, 2King Baby, 3Chilly Water, 4We Walk Each Other Home, 5Diner, 6Conrad The Caterpillar, 7Blue Indian, 8Honey Bee, 9Piece of My Heart, 10All Time Low, 1Waiting for the Bus, 2You Can’t Always Get What You Want
2: 1Disco, 2King Baby, 3Chilly Water, 4We Walk Each Other Home, 5Diner, 6Conrad The Caterpillar, 7Blue Indian, 8Honey Bee, 9Piece of My Heart, 10All Time Low, 1Waiting for the Bus, 2You Can’t Always Get What You Want
E: 1Waiting for the Bus, 2You Can’t Always Get What You Want"
2024-05-25T20:00:00-04:00,Radians Amphitheater at Memphis Botanic Garden,"1: 1Rock, 2Tail Dragger, 3Little Kin, 4Big Wooly Mammoth, 5Bust it Big, 6Dream Song, 7Pilgrims, 8Halloween Face, 1Disco, 2King Baby, 3Chilly Water, 4We Walk Each Other Home, 5Diner, 6Conrad The Caterpillar, 7Blue Indian, 8Honey Bee, 9Piece of My Heart, 10All Time Low, 1Waiting for the Bus, 2You Can’t Always Get What You Want
2: 1Disco, 2King Baby, 3Chilly Water, 4We Walk Each Other Home, 5Diner, 6Conrad The Caterpillar, 7Blue Indian, 8Honey Bee, 9Piece of My Heart, 10All Time Low, 1Waiting for the Bus, 2You Can’t Always Get What You Want
E: 1Waiting for the Bus, 2You Can’t Always Get What You Want"
2024-05-25T20:00:00-04:00,Radians Amphitheater at Memphis Botanic Garden,"1: 1Rock, 2Tail Dragger, 3Little Kin, 4Big Wooly Mammoth, 5Bust it Big, 6Dream Song, 7Pilgrims, 8Halloween Face, 1Disco, 2King Baby, 3Chilly Water, 4We Walk Each Other Home, 5Diner, 6Conrad The Caterpillar, 7Blue Indian, 8Honey Bee, 9Piece of My Heart, 10All Time Low, 1Waiting for the Bus, 2You Can’t Always Get What You Want
2: 1Disco, 2King Baby, 3Chilly Water, 4We Walk Each Other Home, 5Diner, 6Conrad The Caterpillar, 7Blue Indian, 8Honey Bee, 9Piece of My Heart, 10All Time Low, 1Waiting for the Bus, 2You Can’t Always Get What You Want
E: 1Waiting for the Bus, 2You Can’t Always Get What You Want"
2024-05-24T20:00:00-04:00,Radians Amphitheater at Memphis Botanic Garden,"1: 1Let’s Get Down To Business, 2Henry Parsons Died, 3Little Lilly, 4Hatfield, 5Rebirtha, 6Little By Little, 7Smokestack Lightning, 8Space Wrangler, 1The Take Out, 2Surprise Valley, 3Blue Carousel, 4Ribs and Whiskey, 5Proving Ground, 6Fishwater, 7Drums, 8Cease Fire, 9Jamais Vu (The World Has Changed), 10Jam, 11Fishwater, 12Proving Ground, 13Surprise Valley, 14Porch Song, 1Cosmic Confidante, 2Life During Wartime
2: 1The Take Out, 2Surprise Valley, 3Blue Carousel, 4Ribs and Whiskey, 5Proving Ground, 6Fishwater, 7Drums, 8Cease Fire, 9Jamais Vu (The World Has Changed), 10Jam, 11Fishwater, 12Proving Ground, 13Surprise Valley, 14Porch Song, 1Cosmic Confidante, 2Life During Wartime
E: 1Cosmic Confidante, 2Life During Wartime"
2024-05-24T20:00:00-04:00,Radians Amphitheater at Memphis Botanic Garden,"1: 1Let’s Get Down To Business, 2Henry Parsons Died, 3Little Lilly, 4Hatfield, 5Rebirtha, 6Little By Little, 7Smokestack Lightning, 8Space Wrangler, 1The Take Out, 2Surprise Valley, 3Blue Carousel, 4Ribs and Whiskey, 5Proving Ground, 6Fishwater, 7Drums, 8Cease Fire, 9Jamais Vu (The World Has Changed), 10Jam, 11Fishwater, 12Proving Ground, 13Surprise Valley, 14Porch Song, 1Cosmic Confidante, 2Life During Wartime
2: 1The Take Out, 2Surprise Valley, 3Blue Carousel, 4Ribs and Whiskey, 5Proving Ground, 6Fishwater, 7Drums, 8Cease Fire, 9Jamais Vu (The World Has Changed), 10Jam, 11Fishwater, 12Proving Ground, 13Surprise Valley, 14Porch Song, 1Cosmic Confidante, 2Life During Wartime
E: 1Cosmic Confidante, 2Life During Wartime"
2024-05-24T20:00:00-04:00,Radians Amphitheater at Memphis Botanic Garden,"1: 1Let’s Get Down To Business, 2Henry Parsons Died, 3Little Lilly, 4Hatfield, 5Rebirtha, 6Little By Little, 7Smokestack Lightning, 8Space Wrangler, 1The Take Out, 2Surprise Valley, 3Blue Carousel, 4Ribs and Whiskey, 5Proving Ground, 6Fishwater, 7Drums, 8Cease Fire, 9Jamais Vu (The World Has Changed), 10Jam, 11Fishwater, 12Proving Ground, 13Surprise Valley, 14Porch Song, 1Cosmic Confidante, 2Life During Wartime
2: 1The Take Out, 2Surprise Valley, 3Blue Carousel, 4Ribs and Whiskey, 5Proving Ground, 6Fishwater, 7Drums, 8Cease Fire, 9Jamais Vu (The World Has Changed), 10Jam, 11Fishwater, 12Proving Ground, 13Surprise Valley, 14Porch Song, 1Cosmic Confidante, 2Life During Wartime
E: 1Cosmic Confidante, 2Life During Wartime"
2024-04-25T16:30:00-04:00,New Orleans Jazz & Heritage Festival,"1: 1Wondering, 2Greta, 3Pleas, 4Little By Little, 5Saint Ex, 6Walkin’ (For Your Love), 7Tall Boy, 8Christmas Katie, 9Radio Child, 10King Baby, 11Bust it Big, 12We Walk Each Other Home, 13You Wreck Me, 14Pigeons, 15Arleen, 16All Time Low, 17Climb To Safety, 1Ain’t Life Grand
E: 1Ain’t Life Grand"
2024-04-25T16:30:00-04:00,New Orleans Jazz & Heritage Festival,"1: 1Wondering, 2Greta, 3Pleas, 4Little By Little, 5Saint Ex, 6Walkin’ (For Your Love), 7Tall Boy, 8Christmas Katie, 9Radio Child, 10King Baby, 11Bust it Big, 12We Walk Each Other Home, 13You Wreck Me, 14Pigeons, 15Arleen, 16All Time Low, 17Climb To Safety, 1Ain’t Life Grand
E: 1Ain’t Life Grand"
2024-04-25T16:30:00-04:00,New Orleans Jazz & Heritage Festival,"1: 1Wondering, 2Greta, 3Pleas, 4Little By Little, 5Saint Ex, 6Walkin’ (For Your Love), 7Tall Boy, 8Christmas Katie, 9Radio Child, 10King Baby, 11Bust it Big, 12We Walk Each Other Home, 13You Wreck Me, 14Pigeons, 15Arleen, 16All Time Low, 17Climb To Safety, 1Ain’t Life Grand
E: 1Ain’t Life Grand"
2024-04-17T20:00:00-04:00,Panic en la Playa Doce,"1: 1Chilly Water, 2Jack, 3Blight, 4Diner, 5Saint Ex, 6We Walk Each Other Home, 7Postcard, 8Ride Me High, 9I’m So Glad, 1Dear Prudence, 2Love Tractor
E: 1Dear Prudence, 2Love Tractor"
2024-04-17T20:00:00-04:00,Panic en la Playa Doce,"1: 1Chilly Water, 2Jack, 3Blight, 4Diner, 5Saint Ex, 6We Walk Each Other Home, 7Postcard, 8Ride Me High, 9I’m So Glad, 1Dear Prudence, 2Love Tractor
E: 1Dear Prudence, 2Love Tractor"
2024-04-17T20:00:00-04:00,Panic en la Playa Doce,"1: 1Chilly Water, 2Jack, 3Blight, 4Diner, 5Saint Ex, 6We Walk Each Other Home, 7Postcard, 8Ride Me High, 9I’m So Glad, 1Dear Prudence, 2Love Tractor
E: 1Dear Prudence, 2Love Tractor"
2024-04-16T20:00:00-04:00,Panic en la Playa Doce,"1: 1Contentment Blues, 2Pleas, 3Tall Boy, 4Tackle Box Hero, 5Sharon, 6Bear’s Gone Fishin’, 7Tie Your Shoes, 8I’m Not Alone, 9Wondering, 1Lawyers Guns And Money, 2Ain’t Life Grand, 3Worry, 4Heaven, 5Blue Carousel, 6Rebirtha, 7Space Wrangler, 8Bust it Big, 9Drums, 10Bust it Big, 11Pigeons, 12Mr. Soul, 1Nobody’s Loss
2: 1Lawyers Guns And Money, 2Ain’t Life Grand, 3Worry, 4Heaven, 5Blue Carousel, 6Rebirtha, 7Space Wrangler, 8Bust it Big, 9Drums, 10Bust it Big, 11Pigeons, 12Mr. Soul, 1Nobody’s Loss
E: 1Nobody’s Loss"
2024-04-16T20:00:00-04:00,Panic en la Playa Doce,"1: 1Contentment Blues, 2Pleas, 3Tall Boy, 4Tackle Box Hero, 5Sharon, 6Bear’s Gone Fishin’, 7Tie Your Shoes, 8I’m Not Alone, 9Wondering, 1Lawyers Guns And Money, 2Ain’t Life Grand, 3Worry, 4Heaven, 5Blue Carousel, 6Rebirtha, 7Space Wrangler, 8Bust it Big, 9Drums, 10Bust it Big, 11Pigeons, 12Mr. Soul, 1Nobody’s Loss
2: 1Lawyers Guns And Money, 2Ain’t Life Grand, 3Worry, 4Heaven, 5Blue Carousel, 6Rebirtha, 7Space Wrangler, 8Bust it Big, 9Drums, 10Bust it Big, 11Pigeons, 12Mr. Soul, 1Nobody’s Loss
E: 1Nobody’s Loss"
2024-04-16T20:00:00-04:00,Panic en la Playa Doce,"1: 1Contentment Blues, 2Pleas, 3Tall Boy, 4Tackle Box Hero, 5Sharon, 6Bear’s Gone Fishin’, 7Tie Your Shoes, 8I’m Not Alone, 9Wondering, 1Lawyers Guns And Money, 2Ain’t Life Grand, 3Worry, 4Heaven, 5Blue Carousel, 6Rebirtha, 7Space Wrangler, 8Bust it Big, 9Drums, 10Bust it Big, 11Pigeons, 12Mr. Soul, 1Nobody’s Loss
2: 1Lawyers Guns And Money, 2Ain’t Life Grand, 3Worry, 4Heaven, 5Blue Carousel, 6Rebirtha, 7Space Wrangler, 8Bust it Big, 9Drums, 10Bust it Big, 11Pigeons, 12Mr. Soul, 1Nobody’s Loss
E: 1Nobody’s Loss"
2024-04-15T20:00:00-04:00,Panic en la Playa Doce,"1: 1Holden Oversoul, 2All Time Low, 3Can’t Get High, 4Happy, 5Second Skin, 6Junior, 7Let It Rock, 8Radio Child, 1Conrad The Caterpillar, 2Old Neighborhood, 3Impossible, 4Trashy, 5Little By Little, 6Knockin’ Around The Zoo, 7Papa’s Home, 8Low Spark Of High-Heeled Boys, 9Papa’s Home, 10Can’t Find My Way Home, 1No Sugar Tonight / New Mother Nature
2: 1Conrad The Caterpillar, 2Old Neighborhood, 3Impossible, 4Trashy, 5Little By Little, 6Knockin’ Around The Zoo, 7Papa’s Home, 8Low Spark Of High-Heeled Boys, 9Papa’s Home, 10Can’t Find My Way Home, 1No Sugar Tonight / New Mother Nature
E: 1No Sugar Tonight / New Mother Nature"
2024-04-15T20:00:00-04:00,Panic en la Playa Doce,"1: 1Holden Oversoul, 2All Time Low, 3Can’t Get High, 4Happy, 5Second Skin, 6Junior, 7Let It Rock, 8Radio Child, 1Conrad The Caterpillar, 2Old Neighborhood, 3Impossible, 4Trashy, 5Little By Little, 6Knockin’ Around The Zoo, 7Papa’s Home, 8Low Spark Of High-Heeled Boys, 9Papa’s Home, 10Can’t Find My Way Home, 1No Sugar Tonight / New Mother Nature
2: 1Conrad The Caterpillar, 2Old Neighborhood, 3Impossible, 4Trashy, 5Little By Little, 6Knockin’ Around The Zoo, 7Papa’s Home, 8Low Spark Of High-Heeled Boys, 9Papa’s Home, 10Can’t Find My Way Home, 1No Sugar Tonight / New Mother Nature
E: 1No Sugar Tonight / New Mother Nature"
2024-04-15T20:00:00-04:00,Panic en la Playa Doce,"1: 1Holden Oversoul, 2All Time Low, 3Can’t Get High, 4Happy, 5Second Skin, 6Junior, 7Let It Rock, 8Radio Child, 1Conrad The Caterpillar, 2Old Neighborhood, 3Impossible, 4Trashy, 5Little By Little, 6Knockin’ Around The Zoo, 7Papa’s Home, 8Low Spark Of High-Heeled Boys, 9Papa’s Home, 10Can’t Find My Way Home, 1No Sugar Tonight / New Mother Nature
2: 1Conrad The Caterpillar, 2Old Neighborhood, 3Impossible, 4Trashy, 5Little By Little, 6Knockin’ Around The Zoo, 7Papa’s Home, 8Low Spark Of High-Heeled Boys, 9Papa’s Home, 10Can’t Find My Way Home, 1No Sugar Tonight / New Mother Nature
E: 1No Sugar Tonight / New Mother Nature"
2024-04-14T20:00:00-04:00,Panic en la Playa Doce,"1: 1Travelin’ Light, 2Action Man, 3Stop-Go, 4Goin’ Out West, 5Travelin’ Man, 6The Waker, 7Driving Song, 8Shut Up and Drive, 9Rock, 1Better Off, 2Who Do You Belong To?, 3Goodpeople, 4Dark Bar, 5Goodpeople, 6Tortured Artist, 7Protein Drink, 8Sewing Machine, 9Honky Red, 10King Baby, 11North, 1Old Joe, 2Disco, 3Bowlegged Woman
2: 1Better Off, 2Who Do You Belong To?, 3Goodpeople, 4Dark Bar, 5Goodpeople, 6Tortured Artist, 7Protein Drink, 8Sewing Machine, 9Honky Red, 10King Baby, 11North, 1Old Joe, 2Disco, 3Bowlegged Woman
E: 1Old Joe, 2Disco, 3Bowlegged Woman"
2024-04-14T20:00:00-04:00,Panic en la Playa Doce,"1: 1Travelin’ Light, 2Action Man, 3Stop-Go, 4Goin’ Out West, 5Travelin’ Man, 6The Waker, 7Driving Song, 8Shut Up and Drive, 9Rock, 1Better Off, 2Who Do You Belong To?, 3Goodpeople, 4Dark Bar, 5Goodpeople, 6Tortured Artist, 7Protein Drink, 8Sewing Machine, 9Honky Red, 10King Baby, 11North, 1Old Joe, 2Disco, 3Bowlegged Woman
2: 1Better Off, 2Who Do You Belong To?, 3Goodpeople, 4Dark Bar, 5Goodpeople, 6Tortured Artist, 7Protein Drink, 8Sewing Machine, 9Honky Red, 10King Baby, 11North, 1Old Joe, 2Disco, 3Bowlegged Woman
E: 1Old Joe, 2Disco, 3Bowlegged Woman"
2024-04-14T20:00:00-04:00,Panic en la Playa Doce,"1: 1Travelin’ Light, 2Action Man, 3Stop-Go, 4Goin’ Out West, 5Travelin’ Man, 6The Waker, 7Driving Song, 8Shut Up and Drive, 9Rock, 1Better Off, 2Who Do You Belong To?, 3Goodpeople, 4Dark Bar, 5Goodpeople, 6Tortured Artist, 7Protein Drink, 8Sewing Machine, 9Honky Red, 10King Baby, 11North, 1Old Joe, 2Disco, 3Bowlegged Woman
2: 1Better Off, 2Who Do You Belong To?, 3Goodpeople, 4Dark Bar, 5Goodpeople, 6Tortured Artist, 7Protein Drink, 8Sewing Machine, 9Honky Red, 10King Baby, 11North, 1Old Joe, 2Disco, 3Bowlegged Woman
E: 1Old Joe, 2Disco, 3Bowlegged Woman"
2024-03-24T18:30:00-04:00,St. Augustine Amphitheatre,"1: 1Rebirtha, 2Little Lilly, 3Henry Parsons Died, 4Cotton Was King, 5B of D, 6Bear’s Gone Fishin’, 7C. Brown, 8Halloween Face, 1Chilly Water, 2Greta, 3Dear Mr. Fantasy, 4Surprise Valley, 5Drums, 6Surprise Valley, 7Party at Your Mama’s House, 8Ribs and Whiskey, 9City Of Dreams, 10Fishing, 11Tall Boy, 1Room at the Top, 2Porch Song
2: 1Chilly Water, 2Greta, 3Dear Mr. Fantasy, 4Surprise Valley, 5Drums, 6Surprise Valley, 7Party at Your Mama’s House, 8Ribs and Whiskey, 9City Of Dreams, 10Fishing, 11Tall Boy, 1Room at the Top, 2Porch Song
E: 1Room at the Top, 2Porch Song"
2024-03-24T18:30:00-04:00,St. Augustine Amphitheatre,"1: 1Rebirtha, 2Little Lilly, 3Henry Parsons Died, 4Cotton Was King, 5B of D, 6Bear’s Gone Fishin’, 7C. Brown, 8Halloween Face, 1Chilly Water, 2Greta, 3Dear Mr. Fantasy, 4Surprise Valley, 5Drums, 6Surprise Valley, 7Party at Your Mama’s House, 8Ribs and Whiskey, 9City Of Dreams, 10Fishing, 11Tall Boy, 1Room at the Top, 2Porch Song
2: 1Chilly Water, 2Greta, 3Dear Mr. Fantasy, 4Surprise Valley, 5Drums, 6Surprise Valley, 7Party at Your Mama’s House, 8Ribs and Whiskey, 9City Of Dreams, 10Fishing, 11Tall Boy, 1Room at the Top, 2Porch Song
E: 1Room at the Top, 2Porch Song"
2024-03-24T18:30:00-04:00,St. Augustine Amphitheatre,"1: 1Rebirtha, 2Little Lilly, 3Henry Parsons Died, 4Cotton Was King, 5B of D, 6Bear’s Gone Fishin’, 7C. Brown, 8Halloween Face, 1Chilly Water, 2Greta, 3Dear Mr. Fantasy, 4Surprise Valley, 5Drums, 6Surprise Valley, 7Party at Your Mama’s House, 8Ribs and Whiskey, 9City Of Dreams, 10Fishing, 11Tall Boy, 1Room at the Top, 2Porch Song
2: 1Chilly Water, 2Greta, 3Dear Mr. Fantasy, 4Surprise Valley, 5Drums, 6Surprise Valley, 7Party at Your Mama’s House, 8Ribs and Whiskey, 9City Of Dreams, 10Fishing, 11Tall Boy, 1Room at the Top, 2Porch Song
E: 1Room at the Top, 2Porch Song"
2024-03-23T19:00:00-04:00,N/A,
N/A,N/A,
N/A,N/A,
2024-06-23T18:00:00-04:00,N/A,
2024-03-23T19:00:00-04:00,St. Augustine Amphitheatre,"1: 1Up All Night, 2Ain’t Life Grand, 3Big Wooly Mammoth, 4Hatfield, 5Sleepy Monkey, 6Blue Indian, 7Space Wrangler, 1Little By Little, 2Tie Your Shoes, 3Jamais Vu (The World Has Changed), 4Diner, 5Red Hot Mama, 6Saint Ex, 7Blue Carousel, 8Papa’s Home, 9Pigeons, 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety
2: 1Little By Little, 2Tie Your Shoes, 3Jamais Vu (The World Has Changed), 4Diner, 5Red Hot Mama, 6Saint Ex, 7Blue Carousel, 8Papa’s Home, 9Pigeons, 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety
E: 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety"
2024-03-23T19:00:00-04:00,St. Augustine Amphitheatre,"1: 1Up All Night, 2Ain’t Life Grand, 3Big Wooly Mammoth, 4Hatfield, 5Sleepy Monkey, 6Blue Indian, 7Space Wrangler, 1Little By Little, 2Tie Your Shoes, 3Jamais Vu (The World Has Changed), 4Diner, 5Red Hot Mama, 6Saint Ex, 7Blue Carousel, 8Papa’s Home, 9Pigeons, 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety
2: 1Little By Little, 2Tie Your Shoes, 3Jamais Vu (The World Has Changed), 4Diner, 5Red Hot Mama, 6Saint Ex, 7Blue Carousel, 8Papa’s Home, 9Pigeons, 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety
E: 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety"
2024-03-23T19:00:00-04:00,St. Augustine Amphitheatre,"1: 1Up All Night, 2Ain’t Life Grand, 3Big Wooly Mammoth, 4Hatfield, 5Sleepy Monkey, 6Blue Indian, 7Space Wrangler, 1Little By Little, 2Tie Your Shoes, 3Jamais Vu (The World Has Changed), 4Diner, 5Red Hot Mama, 6Saint Ex, 7Blue Carousel, 8Papa’s Home, 9Pigeons, 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety
2: 1Little By Little, 2Tie Your Shoes, 3Jamais Vu (The World Has Changed), 4Diner, 5Red Hot Mama, 6Saint Ex, 7Blue Carousel, 8Papa’s Home, 9Pigeons, 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety
E: 1We Walk Each Other Home, 2Honey Bee, 3Climb To Safety"
